id,category,query,node_path,tools_called,routing_correct,factual_score,is_hallucinated_auto,factual_reason,min_max_sim,avg_max_sim,unsupported_ratio,retrieve_context_preview,is_hallucinated_judge,judge_reason,latency_ms,actual_output
V01,vertical,张三九的基本信息是什么（性别、年龄、职业、地址、联系方式、紧急联系人）？,agent -> call_tools -> grade_documents -> generate,retrieve,1,0,true,not_supported_by_evidence,0.1358,0.3716,1.0000,健康档案 一、基本信息 张三九，男，出生于 1985 年 5 月 20 日，目前 39 岁，已婚，职业为 IT 工程师。 张三九的 血型为 O 型，联系电话为 138-1234-5678，电子邮箱为 zhangsan@example.com，居住在 上海市浦东新区张江路 123 号。 其紧急联系人为妻子李四六，联系电话为 138-8765-4321。 二、医疗历史 张三九在 2005 年被确诊为高血压，自此开始接受降压药物治疗。 2010 年，他被确诊为二 型糖尿病，并开始使用口服降糖药进行管理。 2017 年，张三九被诊断为脂肪肝，医生建议 通过饮食调整和增加运动来改善这一状况。 2022 年，他因腰椎间盘突出接受了微创手术， 术后恢复良好。 此外，张三九对青霉素有过敏反应，曾出现皮疹和呼吸困难。 海鲜会导致轻 度皮肤发痒，表明他对海鲜也有一定的过敏反应。 张三九的家族病史显示，父亲患有高血压 和二型糖尿病，母亲则有甲状腺疾病史。 三、生活方式和习惯 张三九的饮食习惯偏向高脂肪和高糖食品，日常饮食中蔬菜和水果的摄入较少，盐分摄入偏 高。 他的工作繁忙，运动较少，每周仅进行一次轻度运动,true,not_supported_by_evidence,6756.26,"Zhang Sanjiu is a 39-year-old male, born on May 20, 1985. He is married and works as an IT engineer. He resides at 123 Zhangjiang Road, Pudong New District, Shanghai. His phone number is 138-1234-5678, and his email is zhangsan@example.com. His emergency contact is his wife, Li Sixiu, whose phone number is 138-8765-4321.

Evidence:
1. ""张三九，男，出生于 1985 年 5 月 20 日，目前 39 岁，已婚，职业为 IT 工程师。""
2. ""联系电话为 138-1234-5678，电子邮箱为 zhangsan@example.com，居住在 上海市浦东新区张江路 123 号。""
3. ""紧急联系人为妻子李四六，联系电话为 138-8765-4321。"""
V02,vertical,列出张三九的既往病史和确诊年份。,agent -> call_tools -> grade_documents -> generate,retrieve,1,1,false,supported_by_evidence,0.7142,0.7142,0.0000,健康档案 一、基本信息 张三九，男，出生于 1985 年 5 月 20 日，目前 39 岁，已婚，职业为 IT 工程师。 张三九的 血型为 O 型，联系电话为 138-1234-5678，电子邮箱为 zhangsan@example.com，居住在 上海市浦东新区张江路 123 号。 其紧急联系人为妻子李四六，联系电话为 138-8765-4321。 二、医疗历史 张三九在 2005 年被确诊为高血压，自此开始接受降压药物治疗。 2010 年，他被确诊为二 型糖尿病，并开始使用口服降糖药进行管理。 2017 年，张三九被诊断为脂肪肝，医生建议 通过饮食调整和增加运动来改善这一状况。 2022 年，他因腰椎间盘突出接受了微创手术， 术后恢复良好。 此外，张三九对青霉素有过敏反应，曾出现皮疹和呼吸困难。 海鲜会导致轻 度皮肤发痒，表明他对海鲜也有一定的过敏反应。 张三九的家族病史显示，父亲患有高血压 和二型糖尿病，母亲则有甲状腺疾病史。 三、生活方式和习惯 张三九的饮食习惯偏向高脂肪和高糖食品，日常饮食中蔬菜和水果的摄入较少，盐分摄入偏 高。 他的工作繁忙，运动较少，每周仅进行一次轻度运动,false,supported_by_evidence,6021.50,"Zhang Sanjiu's past medical history includes several conditions with their respective diagnosis years. He was diagnosed with hypertension in 2005, type 2 diabetes in 2010, and fatty liver in 2017. Additionally, he underwent minimally invasive surgery for a lumbar disc herniation in 2022.

**Evidence:**
1. ""In 2005, he was diagnosed with hypertension.""
2. ""In 2010, he was diagnosed with type 2 diabetes.""
3. ""In 2017, Zhang Sanjiu was diagnosed with fatty liver.""
4. ""In 2022, he underwent minimally invasive surgery for a lumbar disc herniation."""
V03,vertical,张三九有哪些过敏史？分别有什么反应？,agent -> call_tools -> grade_documents -> generate,retrieve,1,0,true,not_supported_by_evidence,0.1358,0.2882,1.0000,2. 增加运动量: 张三九每周应至少进行三次中等强度的有氧运动，如快走或跑步，每次至 少 30 分钟。 3. 药物管理: 建议张三九继续遵医嘱服用降压药和降糖药，定期监测血压和血糖水平。 4. 定期随访: 每三个月进行一次血压、血糖和血脂的随访监测，并每年进行一次全面体检， 以动态评估健康状况。 5. 生活方式调整: 张三九需要改善睡眠质量，减少压力，尝试冥想或其他放松技巧，以提 升整体生活质量。 七、长期目标 1. 体重管理: 将体重指数控制在 24 以内，减少腹部脂肪堆积。 2. 血糖管理: 将空腹血糖控制在 6.0 毫摩尔/升以下，餐后 2 小时血糖控制在 7.8 毫摩尔/升 以下。 3. 血压管理: 将血压控制在 120/80 毫米汞柱以下，以降低心血管疾病风险。 4. 改善生活质量: 通过增加运动频率和强度、改善睡眠质量、减轻工作压力等措施，提升 生活质量。 健康档案 一、基本信息 患者姓名为李四六，女性，出生于 1990 年 3 月 15 日，目前 34 岁，已婚，职业为小学教师。 李四六的血型为 A 型，她的联系电话为 139-9876-5432，电子邮箱为 lisi@e,true,not_supported_by_evidence,6797.34,"Zhang Sanjiu has a history of allergies to penicillin and seafood. His reactions include rashes and difficulty breathing for penicillin, and mild skin itching for seafood.

Evidence:
1. ""Zhang Sanjiu 对青霉素有过敏反应，曾出现皮疹和呼吸困难。""
2. ""海鲜会导致轻度皮肤发痒，表明他对海鲜也有一定的过敏反应。"""
V04,vertical,张三九的家族病史是什么（父亲/母亲分别有哪些疾病史）？,agent -> call_tools -> grade_documents -> generate,retrieve,1,0,true,not_supported_by_evidence,0.5643,0.6205,0.5000,健康档案 一、基本信息 张三九，男，出生于 1985 年 5 月 20 日，目前 39 岁，已婚，职业为 IT 工程师。 张三九的 血型为 O 型，联系电话为 138-1234-5678，电子邮箱为 zhangsan@example.com，居住在 上海市浦东新区张江路 123 号。 其紧急联系人为妻子李四六，联系电话为 138-8765-4321。 二、医疗历史 张三九在 2005 年被确诊为高血压，自此开始接受降压药物治疗。 2010 年，他被确诊为二 型糖尿病，并开始使用口服降糖药进行管理。 2017 年，张三九被诊断为脂肪肝，医生建议 通过饮食调整和增加运动来改善这一状况。 2022 年，他因腰椎间盘突出接受了微创手术， 术后恢复良好。 此外，张三九对青霉素有过敏反应，曾出现皮疹和呼吸困难。 海鲜会导致轻 度皮肤发痒，表明他对海鲜也有一定的过敏反应。 张三九的家族病史显示，父亲患有高血压 和二型糖尿病，母亲则有甲状腺疾病史。 三、生活方式和习惯 张三九的饮食习惯偏向高脂肪和高糖食品，日常饮食中蔬菜和水果的摄入较少，盐分摄入偏 高。 他的工作繁忙，运动较少，每周仅进行一次轻度运动,true,not_supported_by_evidence,6553.36,"Zhang Sanjiu's family medical history indicates that his father has a history of hypertension and type 2 diabetes, while his mother has a history of thyroid disease.

Evidence:
- ""张三九的家族病史显示，父亲患有高血压和二型糖尿病，母亲则有甲状腺疾病史。"""
V05,vertical,总结张三九的生活方式与习惯（饮食、运动、吸烟、饮酒、睡眠）。,agent -> call_tools -> grade_documents -> generate,retrieve,1,1,false,supported_by_evidence,0.6844,0.6844,0.0000,他的腰围为 92 厘米，略高于健康范围。 血压测量结果为 135/85 毫米汞柱，属于轻度高血压范围。 心率为每分钟 78 次，处于正常 范围。 在实验室检查中，张三九的空腹血糖为 6.8 毫摩尔/升，略高于正常范围； 餐后 2 小时血糖 为 8.9 毫摩尔/升，也高于正常标准。 血脂检查结果显示，总胆固醇为 5.2 毫摩尔/升，处于 正常范围，甘油三酯为 1.8 毫摩尔/升，略高于正常，低密度脂蛋白（LDL）为 3.4 毫摩尔/ 升，略高。 肝功能检查显示，谷丙转氨酶（ALT）和谷草转氨酶（AST）的水平正常，分别 为 28 和 25 单位/升。 肾功能检查显示，肌酐、尿素和尿酸水平均处于正常范围内。 其他检查结果中，心电图显示张三九的心脏功能正常，未发现异常心律。 胸片检查结果显示 其肺部和胸腔无异常，腹部超声检查显示脂肪肝轻度增加，但未发现其他异常。 五、健康风险评估 根据张三九的健康档案及最新体检结果，存在以下健康风险： 1. 心血管疾病风险: 由于血压偏高和血脂异常，张三九存在较高的心血管疾病风险。 建议 进一步控制血压和血脂水平。 2. 糖尿病管理不足: 张三九的血糖控制不,false,supported_by_evidence,7638.65,"Zhang Sanjiu's lifestyle includes a diet high in fat and sugar, with low intake of vegetables and fruits, and high salt consumption. He exercises infrequently, engaging in light activity like walking once a week. He does not smoke but drinks alcohol 2 to 3 times a week, consuming about 300 ml of beer each time. His average sleep duration is 6 hours per night, often feeling fatigued.

Evidence:
- ""Zhang Sanjiu's diet is high in fat and sugar, with low intake of vegetables and fruits, and high salt consumption.""
- ""He exercises infrequently, engaging in light activity like walking once a week.""
- ""He does not smoke but drinks alcohol 2 to 3 times a week, consuming about 300 ml of beer each time.""
- ""His average sleep duration is 6 hours per night, often feeling fatigued."""
V06,vertical,张三九最近的生命体征有哪些（身高、体重、BMI、血压、心率）？如果记录里没有就说明未找到。,agent -> call_tools -> grade_documents -> generate,retrieve,1,1,false,supported_by_evidence,0.6838,0.6838,0.0000,健康档案 一、基本信息 张三九，男，出生于 1985 年 5 月 20 日，目前 39 岁，已婚，职业为 IT 工程师。 张三九的 血型为 O 型，联系电话为 138-1234-5678，电子邮箱为 zhangsan@example.com，居住在 上海市浦东新区张江路 123 号。 其紧急联系人为妻子李四六，联系电话为 138-8765-4321。 二、医疗历史 张三九在 2005 年被确诊为高血压，自此开始接受降压药物治疗。 2010 年，他被确诊为二 型糖尿病，并开始使用口服降糖药进行管理。 2017 年，张三九被诊断为脂肪肝，医生建议 通过饮食调整和增加运动来改善这一状况。 2022 年，他因腰椎间盘突出接受了微创手术， 术后恢复良好。 此外，张三九对青霉素有过敏反应，曾出现皮疹和呼吸困难。 海鲜会导致轻 度皮肤发痒，表明他对海鲜也有一定的过敏反应。 张三九的家族病史显示，父亲患有高血压 和二型糖尿病，母亲则有甲状腺疾病史。 三、生活方式和习惯 张三九的饮食习惯偏向高脂肪和高糖食品，日常饮食中蔬菜和水果的摄入较少，盐分摄入偏 高。 他的工作繁忙，运动较少，每周仅进行一次轻度运动,false,supported_by_evidence,9459.12,"Zhang Sanjiu's recent vital signs are as follows: height is 175 cm, weight is 78 kg, BMI is 25.5, blood pressure is 135/85 mmHg, and heart rate is 78 beats per minute.

Evidence:
- ""His height is 175 cm, weight is 78 kg, BMI is 25.5, indicating overweight.""
- ""Blood pressure measurement result is 135/85 mmHg, which is in the range of mild hypertension.""
- ""Heart rate is 78 beats per minute, which is within the normal range."""
V07,vertical,张三九的血糖和血脂化验结果分别是多少？哪些指标异常？,agent -> call_tools -> grade_documents -> generate,retrieve,1,0,true,not_supported_by_evidence,0.1358,0.4196,1.0000,他的腰围为 92 厘米，略高于健康范围。 血压测量结果为 135/85 毫米汞柱，属于轻度高血压范围。 心率为每分钟 78 次，处于正常 范围。 在实验室检查中，张三九的空腹血糖为 6.8 毫摩尔/升，略高于正常范围； 餐后 2 小时血糖 为 8.9 毫摩尔/升，也高于正常标准。 血脂检查结果显示，总胆固醇为 5.2 毫摩尔/升，处于 正常范围，甘油三酯为 1.8 毫摩尔/升，略高于正常，低密度脂蛋白（LDL）为 3.4 毫摩尔/ 升，略高。 肝功能检查显示，谷丙转氨酶（ALT）和谷草转氨酶（AST）的水平正常，分别 为 28 和 25 单位/升。 肾功能检查显示，肌酐、尿素和尿酸水平均处于正常范围内。 其他检查结果中，心电图显示张三九的心脏功能正常，未发现异常心律。 胸片检查结果显示 其肺部和胸腔无异常，腹部超声检查显示脂肪肝轻度增加，但未发现其他异常。 五、健康风险评估 根据张三九的健康档案及最新体检结果，存在以下健康风险： 1. 心血管疾病风险: 由于血压偏高和血脂异常，张三九存在较高的心血管疾病风险。 建议 进一步控制血压和血脂水平。 2. 糖尿病管理不足: 张三九的血糖控制不,true,not_supported_by_evidence,6894.31,"Zhang Sanjiu's fasting blood glucose level is 6.8 mmol/L, and his 2-hour postprandial blood glucose is 8.9 mmol/L, both slightly above normal. His blood lipid results show triglycerides at 1.8 mmol/L and LDL at 3.4 mmol/L, both slightly elevated. The abnormal indicators are fasting blood glucose, 2-hour postprandial blood glucose, triglycerides, and LDL.

Evidence:
1. ""空腹血糖为 6.8 毫摩尔/升，略高于正常范围； 餐后 2 小时血糖 为 8.9 毫摩尔/升，也高于正常标准。""
2. ""甘油三酯为 1.8 毫摩尔/升，略高于正常，低密度脂蛋白（LDL）为 3.4 毫摩尔/ 升，略高。"""
V08,vertical,张三九有哪些影像或检查结果（心电图、胸片、腹部超声等）？请概括结论。,agent -> call_tools -> grade_documents -> generate,retrieve,1,0,true,not_supported_by_evidence,0.1358,0.4402,1.0000,他的腰围为 92 厘米，略高于健康范围。 血压测量结果为 135/85 毫米汞柱，属于轻度高血压范围。 心率为每分钟 78 次，处于正常 范围。 在实验室检查中，张三九的空腹血糖为 6.8 毫摩尔/升，略高于正常范围； 餐后 2 小时血糖 为 8.9 毫摩尔/升，也高于正常标准。 血脂检查结果显示，总胆固醇为 5.2 毫摩尔/升，处于 正常范围，甘油三酯为 1.8 毫摩尔/升，略高于正常，低密度脂蛋白（LDL）为 3.4 毫摩尔/ 升，略高。 肝功能检查显示，谷丙转氨酶（ALT）和谷草转氨酶（AST）的水平正常，分别 为 28 和 25 单位/升。 肾功能检查显示，肌酐、尿素和尿酸水平均处于正常范围内。 其他检查结果中，心电图显示张三九的心脏功能正常，未发现异常心律。 胸片检查结果显示 其肺部和胸腔无异常，腹部超声检查显示脂肪肝轻度增加，但未发现其他异常。 五、健康风险评估 根据张三九的健康档案及最新体检结果，存在以下健康风险： 1. 心血管疾病风险: 由于血压偏高和血脂异常，张三九存在较高的心血管疾病风险。 建议 进一步控制血压和血脂水平。 2. 糖尿病管理不足: 张三九的血糖控制不,true,not_supported_by_evidence,6402.09,"Zhang Sanjiu's imaging and examination results indicate normal heart function with no abnormal heart rhythms, no abnormalities in the lungs and chest cavity, and a mild increase in fatty liver observed in the abdominal ultrasound.

Evidence:
1. ""心电图显示张三九的心脏功能正常，未发现异常心律。""
2. ""胸片检查结果显示其肺部和胸腔无异常，""
3. ""腹部超声检查显示脂肪肝轻度增加，但未发现其他异常。"""
V09,vertical,张三九有哪些治疗或手术记录？分别发生在什么时间？,agent -> call_tools -> grade_documents -> generate,retrieve,1,0,true,not_supported_by_evidence,0.3347,0.4706,0.8000,健康档案 一、基本信息 张三九，男，出生于 1985 年 5 月 20 日，目前 39 岁，已婚，职业为 IT 工程师。 张三九的 血型为 O 型，联系电话为 138-1234-5678，电子邮箱为 zhangsan@example.com，居住在 上海市浦东新区张江路 123 号。 其紧急联系人为妻子李四六，联系电话为 138-8765-4321。 二、医疗历史 张三九在 2005 年被确诊为高血压，自此开始接受降压药物治疗。 2010 年，他被确诊为二 型糖尿病，并开始使用口服降糖药进行管理。 2017 年，张三九被诊断为脂肪肝，医生建议 通过饮食调整和增加运动来改善这一状况。 2022 年，他因腰椎间盘突出接受了微创手术， 术后恢复良好。 此外，张三九对青霉素有过敏反应，曾出现皮疹和呼吸困难。 海鲜会导致轻 度皮肤发痒，表明他对海鲜也有一定的过敏反应。 张三九的家族病史显示，父亲患有高血压 和二型糖尿病，母亲则有甲状腺疾病史。 三、生活方式和习惯 张三九的饮食习惯偏向高脂肪和高糖食品，日常饮食中蔬菜和水果的摄入较少，盐分摄入偏 高。 他的工作繁忙，运动较少，每周仅进行一次轻度运动,true,not_supported_by_evidence,6339.15,"Zhang Sanjiu has a history of both medical treatments and surgery. He was diagnosed with hypertension in 2005 and has been on antihypertensive medication since. In 2010, he was diagnosed with type 2 diabetes and started oral hypoglycemic medication. In 2017, he was diagnosed with fatty liver, and in 2022, he underwent minimally invasive surgery for a herniated lumbar disc.

Evidence:
- ""张三九在 2005 年被确诊为高血压，自此开始接受降压药物治疗。""
- ""2010 年，他被确诊为二型糖尿病，并开始使用口服降糖药进行管理。""
- ""2017 年，张三九被诊断为脂肪肝，医生建议通过饮食调整和增加运动来改善这一状况。""
- ""2022 年，他因腰椎间盘突出接受了微创手术，术后恢复良好。"""
V10,vertical,张三九的随访计划或医生建议有哪些？,agent -> call_tools -> grade_documents -> generate,retrieve,1,1,false,supported_by_evidence,0.7722,0.7722,0.0000,他的腰围为 92 厘米，略高于健康范围。 血压测量结果为 135/85 毫米汞柱，属于轻度高血压范围。 心率为每分钟 78 次，处于正常 范围。 在实验室检查中，张三九的空腹血糖为 6.8 毫摩尔/升，略高于正常范围； 餐后 2 小时血糖 为 8.9 毫摩尔/升，也高于正常标准。 血脂检查结果显示，总胆固醇为 5.2 毫摩尔/升，处于 正常范围，甘油三酯为 1.8 毫摩尔/升，略高于正常，低密度脂蛋白（LDL）为 3.4 毫摩尔/ 升，略高。 肝功能检查显示，谷丙转氨酶（ALT）和谷草转氨酶（AST）的水平正常，分别 为 28 和 25 单位/升。 肾功能检查显示，肌酐、尿素和尿酸水平均处于正常范围内。 其他检查结果中，心电图显示张三九的心脏功能正常，未发现异常心律。 胸片检查结果显示 其肺部和胸腔无异常，腹部超声检查显示脂肪肝轻度增加，但未发现其他异常。 五、健康风险评估 根据张三九的健康档案及最新体检结果，存在以下健康风险： 1. 心血管疾病风险: 由于血压偏高和血脂异常，张三九存在较高的心血管疾病风险。 建议 进一步控制血压和血脂水平。 2. 糖尿病管理不足: 张三九的血糖控制不,false,supported_by_evidence,8713.38,"Zhang Sanjiu's follow-up plan and doctor's recommendations include dietary control, increased exercise, medication management, and regular follow-ups. He is advised to reduce high-sugar and high-fat food intake, increase vegetable and fruit consumption, and exercise at least three times a week. He should continue taking prescribed medications for blood pressure and diabetes, and monitor these levels regularly. Follow-up monitoring of blood pressure, blood sugar, and blood lipids should occur every three months, with an annual comprehensive check-up.

Evidence:
1. ""Dietary control: It is recommended that Zhang Sanjiu reduce high-sugar and high-fat food intake, increase vegetable and fruit intake...""
2. ""Increase exercise: Zhang Sanjiu should engage in at least three sessions of moderate-intensity aerobic exercise per week...""
3. ""Regular follow-up: Conduct follow-up monitoring of blood pressure, blood sugar, and blood lipids every three months..."""
V11,vertical,李四六的基本信息是什么？她的紧急联系人是谁？,agent -> call_tools -> grade_documents -> generate,retrieve,1,0,true,not_supported_by_evidence,0.2916,0.4371,1.0000,肝功能检查显示，谷丙转氨酶（ALT）为 18 单位/升，谷草转氨酶（AST）为 20 单位/升， 均处于正常范围。 肾功能检查结果显示，肌酐、尿素和尿酸水平均在正常范围内。 此外，李四六的心电图结果显示心律正常，未发现异常。 腹部超声检查未见肝脏或胆囊的明 显异常，肾脏形态正常。 五、健康风险评估 根据李四六的健康档案和最近的体检结果，存在以下健康风险： 1. 心血管疾病风险: 李四六的胆固醇水平偏高，尤其是低密度脂蛋白（LDL），这增加了她 患心血管疾病的风险。 建议继续通过饮食和运动管理胆固醇水平。 2. 潜在糖尿病风险: 虽然李四六目前血糖水平正常，但考虑到她曾有妊娠糖尿病史，未来 可能存在糖尿病风险，建议定期监测血糖。 六、医生建议 1. 胆固醇管理: 建议李四六进一步减少饮食中饱和脂肪和反式脂肪的摄入，增加富含纤维 的食物，如全谷物、蔬菜和水果，并继续保持定期运动习惯，以帮助降低胆固醇水平。 2. 糖尿病预防: 建议李四六定期进行空腹血糖和糖化血红蛋白（HbA1c）检查，尤其是在 体重增加或生活方式改变时，以便及早发现潜在的糖尿病问题。 3. 保持健康生活方式: 李四六应继续,true,not_supported_by_evidence,7536.06,"Li Sixi is a 34-year-old female, married, and works as a primary school teacher. Her emergency contact is her husband, Wang Wu.

Evidence:
- ""患者姓名为李四六，女性，出生于 1990 年 3 月 15 日，目前 34 岁，已婚，职业为小学教师。""
- ""紧急联系人为她的丈夫王五，联系电话为 139-1234-5678。"""
V12,vertical,列出李四六的既往病史（如有妊娠相关情况也包含）以及对应年份。,agent -> call_tools -> grade_documents -> generate,retrieve,1,0,true,not_supported_by_evidence,0.1309,0.5574,0.6000,用药。 2018 年: 李四六在怀孕期间被诊断为妊娠糖尿病，产后血糖水平恢复正常，但仍需定期 监测血糖。 2020 年: 李四六在一次例行体检中发现胆固醇偏高，医生建议她通过饮食控制和增加运 动来管理胆固醇水平。 手术史: 李四六无重大手术史。 过敏史: 药物过敏: 李四六对阿司匹林过敏，曾出现皮疹和轻度呼吸困难。 食物过敏: 李四六对坚果过敏，食用后会导致口腔肿胀和皮肤发痒。 家族病史: 父亲: 高血压和冠心病。 母亲: 无重大疾病史。 三、生活方式和习惯 李四六的生活方式健康，饮食习惯以清淡为主，平时注重均衡摄入蔬菜、水果和蛋白质，少 食高脂肪和高糖食物。 李四六保持每周三次的有氧运动，如跑步和瑜伽，每次约 45 分钟。 她没有吸烟史，也很少饮酒，仅在社交场合偶尔饮用少量红酒。 李四六的睡眠质量较好，每 晚平均睡眠时间为 7 至 8 小时。 四、体检与化验结果 李四六最近一次体检是在 2024 年 7 月 20 日，结果显示她的身高为 162 厘米，体重为 58 公斤，体重指数（BMI）为 22.1，处于正常范围内。 她的血压为 120/75 毫米汞柱，属于正 常范围，心率为每分钟,true,not_supported_by_evidence,8161.86,"Li Sixi has a medical history that includes hyperthyroidism treated in 2015, gestational diabetes diagnosed in 2018 during pregnancy, and high cholesterol noted in 2020.

Evidence:
1. ""2015 年: 李四六因甲状腺功能亢进接受了抗甲状腺药物治疗，病情稳定后目前已经停止用药。""
2. ""2018 年: 李四六在怀孕期间被诊断为妊娠糖尿病，产后血糖水平恢复正常，但仍需定期监测血糖。""
3. ""2020 年: 李四六在一次例行体检中发现胆固醇偏高，医生建议她通过饮食控制和增加运动来管理胆固醇水平。"""
